Root	Category	Name	TunerType	DiseqC	LNB-Selection	LNB	Frequency	Polarity	Symbolrate	FEC	APID	VPID	PMTPID	PCRPID	AC3	TelePID	SID	StreamID	Encrypted	NetworkID	SatModulation	SatModulationSystem	Group	Language	AudioChannel	EPGFlag	Volume	OrbitalPos	DiSEqCValue
Astra 19.2°E	Italy/Spain/Portugal	RT Esp HD	1	3	0	9750	11377	v	22000	1	1022	1021	1020	1021	17	0	6382	1012	24	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	RT Esp HD (1)	1	3	0	9750	11377	v	22000	1	1023	1021	1020	1021	16	0	6382	1012	152	1	134	0	0	spa	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	TELESUR	1	3	0	9750	11068	v	22000	3	2102	2101	35	2101	0	0	31304	1040	24	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	TBN Enlace	1	3	0	9750	11068	v	22000	3	8102	8002	1802	8002	0	0	31305	1040	24	1	1	0	0		0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	TVGA	1	3	0	9750	11068	v	22000	3	1702	1701	39	1701	0	53	31306	1040	24	1	1	0	0	glg	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	Cubavision Internacional	1	3	0	9750	11509	v	22000	3	728	708	758	708	0	0	7008	1020	24	1	1	0	0	esl	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	RedeRecord	1	3	0	9750	11509	v	22000	3	730	710	760	710	0	0	7010	1020	24	1	1	0	0	por	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	EuroNews (por)	1	3	1	10600	12227	h	27500	2	2438	2432	260	2432	0	0	31220	1091	24	1	1	0	0	por	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	HOLIDAY (ita)	1	3	0	9750	11612	h	22000	3	4651	4513	4257	4513	0	0	5112	1027	24	1	1	0	0	ita	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	HOLIDAY (eng)	1	3	0	9750	11612	h	22000	3	4680	4513	4257	4513	0	0	5112	1027	152	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	HOLIDAY (deu)	1	3	0	9750	11612	h	22000	3	4682	4513	4257	4513	0	0	5112	1027	152	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	Italy/Spain/Portugal	RT Esp	1	3	0	9750	11509	v	22000	3	1550	1450	1250	1450	0	0	7013	1020	24	1	1	0	0	spa	0	0	0	192	0
Astra 19.2°E	Eastern Europe	EuroNews (rus)	1	3	1	10600	12227	h	27500	2	2439	2432	260	2432	0	0	31220	1091	24	1	1	0	0	rus	0	0	0	192	0
Astra 19.2°E	Eastern Europe	TVP INFO	1	3	0	9750	10862	h	22000	4	670	514	258	514	0	0	7102	1059	24	1	1	0	0	pol	0	0	0	192	0
Astra 19.2°E	Eastern Europe	TV Polonia	1	3	0	9750	10862	h	22000	4	690	516	260	516	0	695	7104	1059	24	1	1	0	0	pol	0	0	0	192	0
Astra 19.2°E	Eastern Europe	TV Polonia (AC3)	1	3	0	9750	10862	h	22000	4	691	516	260	516	1	695	7104	1059	152	1	1	0	0	pol	0	0	0	192	0
Astra 19.2°E	Eastern Europe	TVP Kultura	1	3	0	9750	10862	h	22000	4	710	518	262	518	0	715	7106	1059	24	1	1	0	0	pol	0	0	0	192	0
Astra 19.2°E	Eastern Europe	TVP Kultura (AC3)	1	3	0	9750	10862	h	22000	4	711	518	262	518	0	715	7106	1059	152	1	1	0	0	qaa	0	0	0	192	0
Astra 19.2°E	Eastern Europe	TVP Historia	1	3	0	9750	10862	h	22000	4	700	517	261	517	0	705	7105	1059	24	1	1	0	0	pol	0	0	0	192	0
Astra 19.2°E	Eastern Europe	TVP Historia (aux)	1	3	0	9750	10862	h	22000	4	701	517	261	517	0	705	7105	1059	152	1	1	0	0	aux	0	0	0	192	0
Astra 19.2°E	Eastern Europe	TV TRWAM	1	3	0	9750	11185	v	22000	3	3606	33	8020	33	0	273	4310	1048	24	1	1	0	0	pol	0	0	0	192	0
Astra 19.2°E	Eastern Europe	RTS SAT	1	3	0	9750	11024	h	22000	3	2052	2051	2050	2051	0	2056	5230	1037	24	1	1	0	0	sr	0	0	0	192	0
Astra 19.2°E	Diverse	Arirang TV	1	3	0	9750	11509	v	22000	3	731	711	761	711	0	0	7011	1020	24	1	1	0	0	kor	0	0	0	192	0
Astra 19.2°E	Diverse	BVN	1	3	1	10600	12516	h	22000	3	122	525	2116	8190	0	40	4016	1105	24	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	Diverse	EWTN katholisches TV	1	3	1	10600	12461	h	27500	2	1024	1023	100	1023	0	0	62	5	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Diverse	EWTN katholisches TV (eng)	1	3	1	10600	12461	h	27500	2	1025	1023	100	1023	0	0	62	5	152	133	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	Diverse	France 24 (in Arabic)	1	3	0	9750	11538	v	22000	3	630	610	660	610	0	6710	6910	1022	24	1	1	0	0	ara	0	0	0	192	0
Astra 19.2°E	Diverse	NHK World TV	1	3	0	9750	11509	v	22000	3	734	714	764	714	0	0	7014	1020	24	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	Diverse	NHK World TV (jpn)	1	3	0	9750	11509	v	22000	3	735	714	764	714	0	0	7014	1020	152	1	1	0	0	jpn	0	0	0	192	0
Astra 19.2°E	Diverse	HOPE Channel deutsch	1	3	1	10600	12149	h	27500	2	512	511	105	511	0	0	71	7	24	133	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Diverse	Test-R	1	3	0	9750	10744	h	22000	-1	502	501	600	501	0	0	28726	1051	24	1	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	Diverse	EuroNews (tur)	1	3	1	10600	12227	h	27500	2	2441	2432	260	2432	0	0	31220	1091	24	1	1	0	0	tur	0	0	0	192	0
Astra 19.2°E	Diverse	EuroNews (ara)	1	3	1	10600	12227	h	27500	2	2440	2432	260	2432	0	0	31220	1091	24	1	1	0	0	ara	0	0	0	192	0
Astra 19.2°E	Diverse	EuroNews (per)	1	3	1	10600	12227	h	27500	2	2442	2432	260	2432	0	0	31220	1091	24	1	1	0	0	per	0	0	0	192	0
Astra 19.2°E	Diverse	CCTV9 Documentary	1	3	0	9750	11538	v	22000	3	632	612	662	612	0	0	6912	1022	24	1	1	0	0		0	0	0	192	0
Astra 19.2°E	Diverse	TRT Turk	1	3	0	9750	11612	h	22000	3	4004	2011	45	2011	0	2016	5113	1027	24	1	1	0	0	tur	0	0	0	192	0
Astra 19.2°E	Diverse	ASTRA 3D Demo	1	3	0	9750	10803	h	22000	2	512	511	97	511	16	0	5501	1055	24	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	Diverse	ASTRA 3D Demo (AC3)	1	3	0	9750	10803	h	22000	2	515	511	97	511	17	0	5501	1055	152	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	Diverse	Deutsches Musik Fernsehen ALT Sendersuchlauf s	1	3	1	10600	12634	h	22000	3	54	53	143	53	0	0	12643	1113	24	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ABSAT	AB MOTEURS	1	3	1	10600	12286	v	27500	2	80	160	636	160	0	41	17020	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	AB1	1	3	1	10600	12286	v	27500	2	84	161	637	161	0	44	17021	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	ACTION	1	3	1	10600	12286	v	27500	2	120	170	646	170	0	53	17030	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	ANIMAUX	1	3	1	10600	12286	v	27500	2	88	162	638	162	0	49	17022	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	CHASSE et PECHE (fra)	1	3	1	10600	12286	v	27500	2	152	178	661	178	0	41	17036	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	CHASSE et PECHE (bul)	1	3	1	10600	12286	v	27500	2	153	178	661	178	0	41	17036	1094	153	1	1	0	0	bul	0	0	0	192	0
Astra 19.2°E	ABSAT	CINE FX	1	3	1	10600	12286	v	27500	2	136	174	650	174	0	48	17034	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	CINE POLAR	1	3	1	10600	12286	v	27500	2	132	173	649	173	0	47	17033	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	DORCEL TV	1	3	1	10600	12286	v	27500	2	116	169	645	169	0	0	17029	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	DORCEL TV	1	3	1	10600	12286	v	27500	2	116	169	675	169	0	0	17059	1094	25	1	1	0	0		0	0	0	192	0
Astra 19.2°E	ABSAT	ENCYCLO	1	3	1	10600	12286	v	27500	2	92	163	639	163	0	50	17023	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	ESCALES	1	3	1	10600	12286	v	27500	2	100	165	641	165	0	51	17025	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	MANGAS	1	3	1	10600	12286	v	27500	2	124	171	647	171	0	45	17031	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	NT1 (fra)	1	3	1	10600	12286	v	27500	2	112	168	656	168	0	43	17028	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	NT1 (eng)	1	3	1	10600	12286	v	27500	2	113	168	656	168	0	43	17028	1094	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	ABSAT	NT1 (fra)	1	3	1	10600	12286	v	27500	2	112	168	644	168	0	43	17040	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	NT1 (eng)	1	3	1	10600	12286	v	27500	2	113	168	644	168	0	43	17040	1094	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	ABSAT	RTL9	1	3	1	10600	12286	v	27500	2	140	175	658	175	0	46	17035	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	STYLIA	1	3	1	10600	12286	v	27500	2	148	177	660	177	0	42	17037	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	toute L'HISTOIRE	1	3	1	10600	12286	v	27500	2	104	166	642	166	0	52	17026	1094	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	ABSAT	XXL	1	3	1	10600	12286	v	27500	2	96	164	640	164	0	0	17024	1094	25	1	1	0	0		0	0	0	192	0
Astra 19.2°E	ABSAT	XXL	1	3	1	10600	12286	v	27500	2	96	164	670	164	0	0	17054	1094	25	1	1	0	0		0	0	0	192	0
Astra 19.2°E	ATV	ATV HD	1	3	0	9750	11244	h	22000	3	2281	2280	228	2280	16	2285	13228	1003	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ATV	ATV2	1	3	0	9750	11244	h	22000	3	2231	2230	223	2230	0	2235	13223	1003	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	ATV	ATV	1	3	1	10600	12693	h	22000	3	507	506	1020	506	0	509	13012	1117	25	1	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	BetaDigital	Deluxe Music HD	1	3	0	9750	10803	h	22000	2	1027	1023	99	1023	17	0	5503	1055	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	DMAX HD	1	3	1	10600	12575	h	22000	1	771	767	98	767	17	34	5402	1109	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	N24 HD	1	3	0	9750	10774	h	22000	2	771	767	98	767	17	34	21108	1053	25	1	150	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	N24 HD Austria	1	3	0	9750	10774	h	22000	2	771	767	114	767	17	34	21118	1053	25	1	150	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	RTL HD	1	3	0	9750	10833	h	22000	1	259	255	96	255	17	32	61200	1057	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	RTL HD Austria	1	3	0	9750	11082	h	22000	2	110	100	51	100	17	120	11911	1041	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	RTL II HD Austria	1	3	0	9750	11082	h	22000	2	410	400	54	400	17	420	11941	1041	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	RTL2 HD	1	3	0	9750	10833	h	22000	1	1539	1535	101	1535	17	37	61205	1057	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	SPORT1 HD	1	3	0	9750	10833	h	22000	1	1283	1279	100	1279	17	0	61204	1057	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	SUPER RTL HD	1	3	0	9750	11082	h	22000	2	310	300	53	300	17	320	11931	1041	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	TELE 5 HD	1	3	1	10600	12575	h	22000	1	515	511	97	511	17	33	5401	1109	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	TELE 5 HD Austria	1	3	1	10600	12575	h	22000	1	515	511	129	511	17	33	5421	1109	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	VOX HD	1	3	0	9750	10833	h	22000	1	515	511	97	511	17	33	61201	1057	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	BetaDigital	VOX HD Austria	1	3	0	9750	11082	h	22000	2	210	200	52	200	17	220	11921	1041	25	1	134	0	0	deu	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Animax	1	3	1	10600	12344	h	27500	2	126	524	2047	8190	0	0	2047	1097	25	53	1	0	0	ger	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Discovery	1	3	1	10600	12344	h	27500	2	88	515	2015	8190	0	34	2015	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Dorcel TV (dut)	1	3	1	10600	12344	h	27500	2	124	530	2045	8190	0	0	2045	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Dorcel TV (deu)	1	3	1	10600	12344	h	27500	2	125	530	2045	8190	0	0	2045	1097	153	53	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Dorcel TV (dut)	1	3	1	10600	12722	h	22000	2	132	582	382	8190	16	0	12882	1119	25	53	6	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Dorcel TV (deu)	1	3	1	10600	12722	h	22000	2	242	582	382	8190	16	0	12882	1119	153	53	6	0	0	deu	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	EUROSPORT (dut)	1	3	1	10600	12344	h	27500	2	112	517	2025	8190	0	36	2025	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	EUROSPORT (eng)	1	3	1	10600	12344	h	27500	2	113	517	2025	8190	0	36	2025	1097	153	53	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Hustler TV	1	3	1	10600	12344	h	27500	2	119	526	2042	8190	0	0	2042	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Hustler TV	1	3	1	10600	12722	h	22000	2	133	583	383	8190	16	0	12883	1119	25	53	6	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Hustler TV CZ	1	3	1	10600	12344	h	27500	2	119	526	2043	8190	0	0	2043	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Hustler TV CZ	1	3	1	10600	12722	h	22000	2	133	583	384	8190	16	0	12884	1119	25	53	6	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	NED1	1	3	1	10600	12516	h	22000	3	88	517	2111	8190	0	34	4011	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	NED2	1	3	1	10600	12516	h	22000	3	92	518	2112	8190	0	35	4012	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	NED3	1	3	1	10600	12516	h	22000	3	96	519	2113	8190	0	36	4013	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	NET5	1	3	1	10600	12516	h	22000	3	83	511	2103	8190	0	42	4003	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Planet	1	3	1	10600	12344	h	27500	2	122	528	2044	8190	0	0	2044	1097	25	53	1	0	0	deu	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Planet	1	3	1	10600	12722	h	22000	2	131	581	381	8190	16	0	12881	1119	25	53	6	0	0	deu	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	RTL4	1	3	1	10600	12344	h	27500	2	80	512	2004	8190	0	32	2004	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	RTL4	1	3	1	10600	12516	h	22000	3	74	534	2144	534	0	54	4044	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	RTL5	1	3	1	10600	12344	h	27500	2	92	513	2005	8190	0	33	2005	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	RTL5	1	3	1	10600	12516	h	22000	3	75	535	2145	535	0	55	4045	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	RTL7	1	3	1	10600	12344	h	27500	2	90	518	2006	8190	0	38	2006	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	RTL7	1	3	1	10600	12516	h	22000	3	77	537	2147	537	0	57	4047	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	RTL8	1	3	1	10600	12344	h	27500	2	108	519	2035	8190	0	39	2035	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	RTL8	1	3	1	10600	12516	h	22000	3	78	538	2148	538	0	58	4048	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	SBS6	1	3	1	10600	12516	h	22000	3	82	510	2102	8190	0	41	4002	1105	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	TLC	1	3	1	10600	12344	h	27500	2	96	514	2020	8190	0	35	2020	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CANALDIGITAAL	Veronica/DisneyXD	1	3	1	10600	12344	h	27500	2	117	521	2031	521	0	40	2031	1097	25	53	1	0	0	dut	0	0	0	192	0
Astra 19.2°E	CSAT	13EME RUE (fra)	1	3	0	9750	11480	v	22000	3	120	170	1290	170	0	62	6411	1018	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	13EME RUE (eng)	1	3	0	9750	11480	v	22000	3	121	170	1290	170	0	62	6411	1018	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	13EME RUE HD (fra)	1	3	1	10600	12246	v	29700	1	121	110	100	110	17	141	6601	1092	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	13EME RUE HD (eng)	1	3	1	10600	12246	v	29700	1	122	110	100	110	17	141	6601	1092	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	13EME RUE HD (fra)	1	3	1	10600	12246	v	29700	1	121	110	101	110	17	141	6621	1092	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	13EME RUE HD (eng)	1	3	1	10600	12246	v	29700	1	122	110	101	110	17	141	6621	1092	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 1 (fra)	1	3	1	10600	12670	v	22000	1	1021	1010	1000	1010	16	1041	8412	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 1 (eng)	1	3	1	10600	12670	v	22000	1	1022	1010	1000	1010	16	1041	8412	1116	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 2 (fra)	1	3	1	10600	12670	v	22000	1	1121	1110	1100	1110	16	1141	8413	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 2 (eng)	1	3	1	10600	12670	v	22000	1	1122	1110	1100	1110	16	1141	8413	1116	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 3 (fra)	1	3	1	10600	12670	v	22000	1	1221	1210	1200	1210	16	1241	8414	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 3 (eng)	1	3	1	10600	12670	v	22000	1	1222	1210	1200	1210	16	1241	8414	1116	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 4 (fra)	1	3	1	10600	12670	v	22000	1	1321	1310	1300	1310	16	1341	8415	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 4 (eng)	1	3	1	10600	12670	v	22000	1	1322	1310	1300	1310	16	1341	8415	1116	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 5	1	3	1	10600	12670	v	22000	1	1421	1410	1400	1410	16	0	8416	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 6	1	3	1	10600	12670	v	22000	1	1521	1510	1500	1510	16	0	8417	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 7 (fra)	1	3	1	10600	12670	v	22000	1	1621	1610	1600	1610	16	1641	8418	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 7 (eng)	1	3	1	10600	12670	v	22000	1	1622	1610	1600	1610	16	1641	8418	1116	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 8	1	3	1	10600	12670	v	22000	1	1421	1410	1401	1410	0	0	8419	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A LA CARTE 9	1	3	1	10600	12670	v	22000	1	1521	1510	1501	1510	0	0	8420	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A VOIR CE SOIR (fra)	1	3	1	10600	11896	v	27500	2	121	110	100	110	0	0	8301	1074	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	A VOIR CE SOIR (eng)	1	3	1	10600	11896	v	27500	2	122	110	100	110	0	0	8301	1074	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (fra)	1	3	1	10600	12168	v	29700	1	94	163	1323	163	17	44	9344	1088	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (deu)	1	3	1	10600	12168	v	29700	1	95	163	1323	163	17	44	9344	1088	153	1	142	0	0	deu	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (qad)	1	3	1	10600	12168	v	29700	1	93	163	1323	163	17	44	9344	1088	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (eng)	1	3	1	10600	12168	v	29700	1	92	163	1323	163	17	44	9344	1088	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (fra)	1	3	1	10600	12168	v	29700	1	94	163	1303	163	17	44	9324	1088	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (deu)	1	3	1	10600	12168	v	29700	1	95	163	1303	163	17	44	9324	1088	153	1	142	0	0	deu	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (qad)	1	3	1	10600	12168	v	29700	1	93	163	1303	163	17	44	9324	1088	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (eng)	1	3	1	10600	12168	v	29700	1	92	163	1303	163	17	44	9324	1088	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (fra)	1	3	1	10600	12168	v	29700	1	94	163	1283	163	17	44	9304	1088	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (deu)	1	3	1	10600	12168	v	29700	1	95	163	1283	163	17	44	9304	1088	153	1	142	0	0	deu	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (qad)	1	3	1	10600	12168	v	29700	1	93	163	1283	163	17	44	9304	1088	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	ARTE HD (eng)	1	3	1	10600	12168	v	29700	1	92	163	1283	163	17	44	9304	1088	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	BRAVA HD	1	3	1	10600	12130	v	27500	1	421	410	400	410	17	0	9904	1086	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	BRAVA HD	1	3	1	10600	12130	v	27500	1	421	410	401	410	17	0	9924	1086	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL J	1	3	1	10600	12611	v	22000	3	112	168	1288	168	0	56	9609	1112	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (fra)	1	3	1	10600	11856	v	27500	2	80	110	100	110	0	141	8201	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (eng)	1	3	1	10600	11856	v	27500	2	81	110	100	110	0	141	8201	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (qad)	1	3	1	10600	11856	v	27500	2	79	110	100	110	0	141	8201	1072	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (fra)	1	3	1	10600	11856	v	27500	2	80	110	101	110	0	141	8221	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (eng)	1	3	1	10600	11856	v	27500	2	81	110	101	110	0	141	8221	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (qad)	1	3	1	10600	11856	v	27500	2	79	110	101	110	0	141	8221	1072	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (fra)	1	3	1	10600	11856	v	27500	2	80	110	102	110	0	141	8241	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (eng)	1	3	1	10600	11856	v	27500	2	81	110	102	110	0	141	8241	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ (qad)	1	3	1	10600	11856	v	27500	2	79	110	102	110	0	141	8241	1072	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ CINEMA (fra)	1	3	1	10600	11856	v	27500	2	88	310	300	310	0	341	8203	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ CINEMA (eng)	1	3	1	10600	11856	v	27500	2	89	310	300	310	0	341	8203	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ DECALE (fra)	1	3	1	10600	11896	v	27500	2	521	510	500	510	0	541	8305	1074	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ DECALE (eng)	1	3	1	10600	11896	v	27500	2	522	510	500	510	0	541	8305	1074	153	1	1	0	0	eng	0	0	0	192	0
